,train_loss,train_acc,test_loss,test_acc
0,4.598499774932861,0.011160714285714286,4.571778774261475,0.010416666666666666
1,4.522225856781006,0.02658279220779221,4.683441638946533,0.010416666666666666
2,4.478296756744385,0.029017857142857144,4.548741817474365,0.010416666666666666
